timestamp,ticker,action,quantity,price,trader_id
2024-11-24 23:55:16,AAPL,BUY,29,173.21,T009
2024-05-23 12:17:00,META,BUY,0,511.11,T002
2024-09-10 15:55:03,NFLX,SELL,95,670.31,T013
2024-06-18 02:02:09,META,SELL,172,526.49,T009
2024-10-05 12:13:12,TSLA,SELL,121,218.39,T009
2024-04-14 12:25:22,AAPL,BUY,370,183.88,T002
2024-10-27 10:06:51,NVDA,BUY,388,840.79,T011
2024-10-22 07:49:55,AAPL,BUY,10,195.68,T001
2024-09-14 11:45:39,JPM,SELL,356,189.85,T019
2024-08-15 17:01:33,MSFT,BUY,470,396.67,T012
2024-01-29 22:33:34,META,SELL,273,494.49,T015
2024-05-09 21:15:15,NFLX,SELL,66,673.08,T008
2024-12-07 19:01:24,MSFT,BUY,151,422.03,T004
2024-09-08 22:51:13,,SELL,0,140.62,T013
2024-07-03 05:49:51,V,BUY,63,271.95,T009
2024-08-18 08:43:37,MSFT,SELL,180,417.62,T014
2024-07-17 13:57:29,META,SELL,421,524.74,T001
2024-05-14 13:10:32,,SELL,232,180.94,T005
2024-09-29 15:31:24,NFLX,BUY,315,,T006
2024-01-05 06:45:09,MSFT,SELL,434,401.24,T008
2024-10-10 09:36:11,GOOGL,SELL,178,154.73,T009
2024-05-29 23:04:16,GOOGL,BUY,255,157.43,T019
2024-11-29 10:40:03,NVDA,BUY,383,883.95,T008
2024-07-01 17:50:29,MSFT,BUY,328,392.67,T015
2024-10-12 19:35:16,AAPL,BUY,47,183.18,T010
2024-04-15 10:24:20,GOOGL,SELL,278,155.77,T002
2024-10-03 15:51:27,AMZN,SELL,1,180.19,T017
2024-11-22 00:36:53,NVDA,SELL,167,784.34,T004
2024-11-28 10:39:15,NFLX,SELL,404,619.59,T011
2024-03-26 03:32:52,GOOGL,BUY,281,130.86,T020
2024-03-26 23:26:00,AAPL,BUY,121,194.55,T014
2024-11-07 18:21:10,GOOGL,BUY,33,152.37,T007
2024-10-21 14:17:07,V,HOLD,102,298.17,T020
2024-09-20 20:31:31,GOOGL,SELL,315,171.41,T001
2024-05-14 13:04:29,V,BUY,496,295.86,T005
2024-04-21 21:03:57,AAPL,BUY,266,189.05,T005
2024-09-26 06:08:55,AAPL,SELL,471,190.86,T018
2024-02-22 20:05:04,AMZN,SELL,452,190.24,T003
2024-11-09 17:56:24,AAPL,BUY,157,173.73,T015
2024-04-03 03:05:16,META,SELL,416,500.02,T002
2024-01-07 03:49:18,JPM,SELL,241,183.08,T016
2024-07-09 18:04:58,MSFT,SELL,324,418.95,T006
2024-11-01 16:41:52,AAPL,SELL,252,185.36,T008
2024-07-14 04:55:36,AAPL,SELL,0,189.43,T018
2024-07-31 21:11:21,AMZN,BUY,332,187.01,T005
2024-03-21 11:09:52,AMZN,SELL,0,198.7,T016
2024-05-30 15:40:40,NFLX,SELL,315,605.66,T017
2024-02-07 14:16:21,AAPL,BUY,431,182.09,T004
2024-09-01 23:35:23,NFLX,SELL,78,648.48,T015
2024-06-05 12:10:57,NVDA,SELL,113,924.46,T005
2024-05-15 22:24:10,AAPL,BUY,487,169.32,T011
2024-07-24 09:19:04,AAPL,BUY,351,176.45,T015
2024-09-29 09:10:30,,BUY,79,396.34,T002
2024-05-28 20:30:22,NFLX,SELL,420,701.49,T012
2024-03-17 22:36:22,AMZN,SELL,477,194.25,T013
2024-06-26 23:05:02,NVDA,BUY,21,817.42,T011
2024-04-14 01:50:40,META,BUY,27,454.35,T006
2024-03-08 17:29:08,JPM,SELL,394,193.84,T012
2024-02-27 01:06:23,TSLA,BUY,421,255.31,T017
2024-01-31 00:31:16,AMZN,BUY,151,176.51,T001
2024-10-23 12:04:06,JPM,SELL,349,202.63,T019
2024-10-20 06:21:44,GOOGL,SELL,362,168.91,T011
2024-12-02 12:34:35,AAPL,BUY,126,161.76,T002
2024-11-03 21:16:11,AAPL,SELL,28,171.36,T015
2024-09-15 15:55:29,NFLX,BUY,122,609.34,T010
2024-02-13 23:05:19,META,SELL,299,476.5,T010
2024-07-19 02:34:37,NVDA,BUY,194,881.72,T018
2024-01-15 20:27:22,JPM,BUY,332,206.5,T010
2024-11-12 06:26:24,MSFT,BUY,452,428.81,T014
2024-06-20 13:30:09,META,SELL,164,488.09,T003
2024-06-19 05:31:03,MSFT,BUY,148,406.52,T015
2024-04-09 00:10:08,AAPL,BUY,318,160.52,T015
2024-07-23 00:31:55,NVDA,SELL,316,744.03,T018
2024-07-25 07:46:34,V,SELL,494,,T007
2024-10-26 09:42:57,TSLA,BUY,392,273.99,T009
2024-06-03 17:20:36,JPM,BUY,258,188.97,T019
2024-12-28 00:33:05,GOOGL,BUY,313,152.13,T013
2024-06-27 05:30:27,META,BUY,267,474.95,T016
2024-10-23 16:39:33,NVDA,BUY,228,944.58,T006
2024-12-02 20:02:57,V,BUY,72,276.52,T017
2024-06-04 08:43:07,AAPL,SELL,121,176.6,T013
2024-05-30 14:09:53,MSFT,BUY,154,407.72,T013
2024-04-13 23:25:54,META,SELL,336,520.23,T016
2024-08-20 22:04:02,META,SELL,285,472.37,T001
2024-04-27 19:23:36,NVDA,SELL,401,768.99,T003
2024-09-01 03:46:11,TSLA,SELL,103,260.63,T004
2024-11-13 10:50:03,MSFT,SELL,0,383.0,T004
2024-12-08 06:52:52,JPM,BUY,450,193.71,T008
2024-05-10 12:47:53,NFLX,BUY,23,710.28,T012
2024-05-24 14:23:00,JPM,SELL,40,181.13,T003
2024-05-28 13:12:23,NFLX,SELL,254,715.7,T002
2024-01-26 20:38:01,AMZN,SELL,256,189.57,T018
2024-06-20 08:56:14,TSLA,SELL,203,254.18,T001
2024-12-08 09:08:33,AMZN,BUY,44,172.32,T016
2024-06-19 11:17:26,NVDA,SELL,279,896.08,T008
2024-08-29 15:25:04,NVDA,SELL,409,721.42,T008
2024-02-02 05:36:26,JPM,BUY,126,192.3,T018
2024-03-06 00:31:50,MSFT,SELL,488,415.07,T012
2024-10-04 10:26:25,TSLA,BUY,12,,T011
2024-07-20 13:13:23,META,SELL,418,524.67,T018
2024-05-03 08:30:08,MSFT,SELL,62,402.48,T018
2024-03-20 23:31:30,MSFT,SELL,424,385.43,T005
2024-11-12 13:12:23,JPM,BUY,33,198.95,T015
2024-03-05 00:25:26,JPM,SELL,12,186.32,T008
2024-12-11 22:32:30,JPM,BUY,257,203.78,T005
2024-01-30 01:31:54,NFLX,SELL,314,636.72,T011
2024-11-14 17:48:45,META,SELL,214,477.83,T004
2024-09-28 07:50:46,TSLA,SELL,373,188.43,T019
2024-02-24 20:01:16,META,sell,147,513.31,T016
2024-09-09 05:42:17,TSLA,BUY,465,205.33,T003
2024-07-18 18:32:48,,SELL,86,411.16,T011
2024-05-15 14:24:18,MSFT,SELL,328,383.69,T014
2024-02-19 09:25:49,,SELL,189,170.58,T009
2024-06-06 00:21:50,GOOGL,SELL,38,167.0,T019
2024-09-25 01:10:52,NFLX,SELL,472,707.16,T005
2024-10-05 16:39:22,,SELL,115,294.09,T011
2024-02-17 02:51:56,V,SELL,59,291.56,T004
2024-05-27 04:43:59,META,SELL,96,494.24,T019
2024-10-24 19:15:52,NVDA,BUY,159,846.61,T014
2024-03-02 08:15:03,NVDA,BUY,241,917.73,T009
2024-07-07 06:53:05,V,SELL,102,273.66,T012
2024-05-27 16:24:20,GOOGL,HOLD,417,143.93,T005
2024-05-31 21:30:52,GOOGL,BUY,190,158.88,T013
2024-07-26 07:49:12,NVDA,BUY,50,869.62,T018
2024-02-08 22:57:43,GOOGL,SELL,434,134.17,T012
2024-09-28 19:59:31,NFLX,SELL,254,629.17,T013
2024-03-25 12:00:05,TSLA,BUY,424,252.21,T018
2024-09-28 00:57:23,MSFT,SELL,364,405.19,T004
,TSLA,BUY,488,260.21,T013
2024-10-19 11:08:15,NVDA,BUY,474,943.46,T008
2024-07-15 13:49:16,NFLX,BUY,304,680.02,T019
2024-09-04 11:20:19,NVDA,BUY,207,813.0,T017
2024-05-18 12:35:44,META,BUY,359,482.99,T009
2024-05-28 22:19:51,META,SELL,226,517.33,T011
2024-01-19 09:48:14,AAPL,BUY,454,171.74,T002
2024-05-25 07:05:22,TSLA,BUY,228,173.6,T015
2024-01-15 01:43:31,NFLX,BUY,148,670.49,T010
2024-03-19 17:31:31,TSLA,BUY,0,194.71,T002
2024-03-25 18:47:56,NVDA,BUY,141,743.2,T009
2024-02-06 12:17:01,TSLA,BUY,414,263.77,T010
2024-07-05 04:55:20,NFLX,BUY,450,614.44,T018
2024-06-12 00:31:22,GOOGL,BUY,398,155.11,T017
2024-02-29 04:55:20,AAPL,BUY,478,195.86,T002
2024-08-27 04:38:38,META,SELL,435,483.75,T003
2024-03-29 09:11:26,NFLX,SELL,266,708.57,T017
2024-02-27 10:57:20,TSLA,SELL,469,264.33,T002
2024-06-03 23:24:38,TSLA,SELL,455,236.59,T015
2024-02-25 03:33:28,JPM,SELL,188,190.67,T019
2024-10-29 06:51:05,JPM,SELL,250,193.36,T018
2024-09-09 22:35:30,JPM,BUY,256,208.41,T010
2024-01-13 08:13:37,GOOGL,SELL,477,146.87,T004
2024-09-03 08:03:55,NVDA,BUY,35,734.37,T005
2024-07-22 14:56:31,GOOGL,BUY,214,162.85,T008
2024-02-10 13:55:31,AMZN,BUY,229,178.24,T020
2024-10-23 06:52:29,JPM,BUY,2,183.42,T011
2024-06-27 11:49:05,AAPL,SELL,31,168.75,T020
2024-02-21 21:52:39,V,BUY,242,283.31,T002
2024-11-13 01:21:11,AAPL,SELL,92,170.33,T015
2024-04-03 19:10:59,META,SELL,9,513.2,T006
2024-10-20 18:28:45,NVDA,BUY,114,942.76,T014
2024-12-06 14:44:16,MSFT,SELL,376,417.49,T004
2024-11-26 17:31:53,V,SELL,191,298.74,T020
2024-07-09 20:41:42,JPM,SELL,334,196.78,T019
2024-07-13 02:26:57,META,SELL,189,527.9,T017
2024-08-11 07:01:37,NFLX,BUY,248,608.73,T020
2024-01-22 01:10:31,AMZN,SELL,485,175.64,T013
2024-02-11 05:42:20,META,BUY,146,494.36,T003
2024-03-05 20:31:17,V,SELL,195,291.87,T009
2024-12-30 07:32:06,META,SELL,148,494.84,T004
2024-09-07 10:57:53,TSLA,SELL,456,219.98,T005
2024-09-21 17:38:36,,BUY,380,283.75,T019
2024-10-09 19:07:08,META,BUY,27,457.4,T009
2024-08-21 10:20:52,TSLA,BUY,485,248.28,T006
2024-06-27 18:43:48,TSLA,SELL,136,240.88,T015
2024-08-10 10:53:39,NFLX,SELL,225,712.34,T004
2024-11-08 20:38:06,  JPM  ,BUY,391,202.72,T008
2024-08-08 00:20:03,V,SELL,244,284.7,T001
2024-12-25 21:10:09,V,BUY,349,281.91,T001
2024-07-07 10:49:08,TSLA,BUY,413,269.98,T003
2024-02-11 14:59:46,TSLA,BUY,136,272.49,T004
2024-03-16 03:12:41,V,SELL,393,294.57,T018
2024-10-23 23:03:42,NFLX,BUY,150,604.63,T002
2024-12-15 06:37:58,NFLX,SELL,30,632.85,T016
2024-03-11 20:46:09,META,SELL,303,486.07,T007
2024-02-01 06:07:26,META,BUY,272,485.52,T012
2024-06-11 22:40:19,JPM,BUY,60,183.14,T005
2024-09-14 20:37:15,AAPL,SELL,340,162.66,T012
2024-02-17 07:26:07,AMZN,SELL,158,172.48,T006
2024-04-23 12:06:08,TSLA,BUY,400,194.73,T015
2024-08-26 18:59:10,AMZN,BUY,234,209.36,T014
2024-06-11 04:38:02,META,SELL,156,520.41,T015
2024-12-29 11:30:50,GOOGL,BUY,352,130.18,T020
2024-08-27 01:34:54,AAPL,SELL,311,190.5,T019
2024-10-28 20:41:32,NVDA,SELL,237,921.1,T006
2024-03-05 05:32:23,JPM,BUY,110,203.49,T017
2024-10-12 04:42:30,AMZN,BUY,53,185.32,T011
2024-08-14 15:20:59,AMZN,SELL,239,187.2,T015
2024-07-17 13:26:10,V,BUY,446,292.86,T010
2024-12-22 03:48:56,  META  ,SELL,426,492.47,T006
2024-05-27 16:47:01,NFLX,BUY,84,619.66,T006
2024-03-18 16:43:28,V,BUY,151,292.15,T015
2024-08-06 05:42:11,AMZN,SELL,413,182.67,T015
2024-09-23 01:41:48,JPM,SELL,154,185.87,T019
2024-09-27 05:28:18,TSLA,SELL,132,254.63,T006
2024-12-04 20:18:26,META,BUY,375,496.56,T015
2024-04-16 15:53:19,META,BUY,483,493.95,T010
2024-03-10 14:35:02,META,BUY,68,509.8,T018
2024-08-19 05:11:50,NFLX,BUY,338,626.19,T015
2024-06-28 21:38:57,META,SELL,332,456.44,T007
2024-11-10 20:13:00,TSLA,BUY,342,237.28,T018
2024-08-11 15:30:43,AAPL,SELL,240,174.44,T018
2024-08-20 15:31:04,V,SELL,487,299.64,T015
2024-01-18 00:42:10,V,BUY,20,282.04,T005
2024-01-06 23:57:32,V,BUY,272,286.55,T009
2024-12-23 11:37:18,  V  ,BUY,269,284.65,T002
2024-05-22 22:49:30,MSFT,SELL,491,408.28,T014
2024-06-13 04:57:33,AAPL,SELL,479,184.78,T009
2024-01-30 13:32:36,V,SELL,361,295.82,T013
2024-01-16 07:33:12,NFLX,BUY,394,654.03,T010
2024-03-06 16:26:12,NFLX,SELL,23,721.36,T014
2024-04-26 05:12:22,META,BUY,99,482.19,T014
2024-08-02 23:32:58,MSFT,SELL,259,419.62,T011
2024-06-26 12:24:58,NVDA,SELL,213,-784.73,T004
2024-09-24 04:41:34,NFLX,BUY,247,642.4,T003
2024-08-13 01:12:33,NFLX,BUY,417,619.67,T004
2024-01-08 18:41:18,JPM,BUY,368,197.9,T005
2024-12-15 04:53:29,V,SELL,235,282.39,T003
2024-03-19 08:21:54,TSLA,BUY,499,206.56,T015
2024-08-27 01:34:54,AAPL,SELL,311,190.5,T019
2024-07-20 12:09:42,META,BUY,34,515.68,T010
2024-07-10 16:05:55,JPM,SELL,444,-206.01,T015
2024-04-25 06:07:10,NVDA,SELL,296,719.7,T007
2024-06-22 19:01:33,NVDA,SELL,229,741.66,T002
2024-01-19 17:21:35,META,SELL,226,464.93,T015
2024-10-16 22:04:49,TSLA,SELL,212,201.31,T007
2024-07-02 13:55:23,MSFT,SELL,316,417.94,T001
2024-12-13 04:38:56,TSLA,BUY,484,266.65,T018
2024-11-27 08:13:38,GOOGL,BUY,417,170.14,T019
2024-05-03 09:54:21,AMZN,BUY,136,196.79,T013
2024-09-21 21:27:00,GOOGL,SELL,270,142.75,T010
2024-07-08 15:02:24,JPM,SELL,468,196.34,T019
2024-12-27 12:47:25,MSFT,BUY,407,415.59,T012
2024-03-31 00:38:43,GOOGL,SELL,163,137.29,T010
2024-07-29 19:10:56,GOOGL,SELL,314,-160.78,T002
2024-08-28 03:56:26,TSLA,SELL,124,217.22,T019
2024-04-25 14:15:18,META,SELL,436,470.84,T004
2024-01-21 16:08:09,TSLA,SELL,293,196.13,T018
2024-11-14 12:38:19,JPM,SELL,180,186.67,T010
2024-12-01 11:57:07,V,SELL,61,273.99,T006
2024-03-09 15:40:37,V,SELL,468,281.3,T018
2024-11-14 12:39:29,,BUY,433,516.02,T015
2024-11-30 14:47:47,TSLA,BUY,70,233.0,T014
2024-04-03 11:47:49,MSFT,SELL,242,407.43,T020
2024-10-18 00:54:17,,SELL,114,917.63,T011
2024-06-09 08:15:53,AMZN,SELL,339,208.98,T010
2024-11-21 04:22:54,TSLA,BUY,156,214.67,T010
2024-06-17 01:07:03,NFLX,BUY,312,633.92,T009
2024-12-01 04:41:58,NVDA,BUY,154,903.87,T011
2024-12-16 09:47:44,GOOGL,SELL,45,150.34,T011
2024-10-17 01:37:47,NVDA,SELL,459,922.37,T013
2024-06-17 18:02:16,AAPL,BUY,452,193.89,T009
2024-09-30 10:49:41,AAPL,BUY,98,182.9,T001
2024-06-06 02:23:25,V,BUY,450,299.44,T015
2024-07-11 03:49:03,TSLA,BUY,63,246.34,T005
2024-03-06 08:12:54,V,BUY,166,274.59,T008
2024-09-25 11:58:50,JPM,SELL,485,196.05,T016
2024-10-08 03:04:12,AMZN,SELL,139,186.65,T003
2024-01-10 01:30:23,GOOGL,BUY,354,159.41,T004
2024-05-13 17:11:10,JPM,BUY,417,191.51,T019
2024-10-17 04:52:15,JPM,SELL,231,206.92,T009
2024-02-25 08:17:52,GOOGL,BUY,388,139.79,T005
2024-01-20 04:10:58,META,BUY,253,506.17,T005
2024-03-26 20:09:44,NVDA,BUY,371,842.27,T011
2024-02-08 10:20:12,NFLX,BUY,118,746.6,T007
2024-04-20 13:24:08,NFLX,BUY,166,652.62,T010
2024-02-22 04:19:43,META,SELL,264,528.03,T018
2024-08-27 21:39:03,AAPL,BUY,413,173.27,T005
2024-11-13 01:49:14,NFLX,SELL,50,619.77,T015
2024-11-07 01:43:11,AMZN,SELL,182,193.03,T006
2024-12-17 08:08:03,TSLA,BUY,1,176.87,T018
2024-04-12 06:43:25,JPM,SELL,185,202.34,T018
2024-04-20 07:34:36,GOOGL,BUY,174,-173.63,T013
2024-05-24 12:54:05,NFLX,BUY,298,672.49,T016
2024-11-02 13:10:48,NFLX,SELL,445,716.93,T018
2024-04-11 20:18:35,JPM,BUY,485,183.84,T011
,,SELL,109,184.97,T005
2024-02-12 15:49:08,AMZN,SELL,367,194.56,T009
2024-09-30 04:32:42,NFLX,BUY,495,699.14,T015
2024-03-02 06:56:36,GOOGL,SELL,365,133.69,T005
2024-10-12 02:18:10,TSLA,SELL,80,216.53,T007
2024-02-04 15:28:14,V,BUY,369,298.44,T014
2024-01-22 18:45:09,AMZN,BUY,212,195.52,T011
2024-04-02 02:54:52,META,BUY,484,486.22,T007
2024-07-09 00:00:12,AMZN,SELL,110,176.65,T013
2024-11-30 19:19:06,TSLA,BUY,204,197.61,T004
2024-04-01 16:40:37,TSLA,BUY,146,222.49,T020
2024-01-04 05:25:58,META,SELL,141,500.76,T007
2024-09-07 15:03:32,GOOGL,SELL,337,131.43,T016
2024-11-11 21:31:53,AAPL,BUY,165,177.99,T020
2024-10-04 05:11:31,TSLA,SELL,241,245.29,T008
2024-01-29 03:09:44,JPM,BUY,194,197.9,T013
2024-03-23 00:48:35,META,SELL,158,527.17,T015
2024-01-25 02:36:13,TSLA,BUY,383,193.95,T011
2024-05-28 13:28:14,META,BUY,389,479.49,T014
2024-10-25 19:31:52,MSFT,SELL,192,418.45,T013
2024-09-08 00:47:21,V,BUY,426,280.16,T015
2024-12-04 06:21:04,GOOGL,SELL,119,130.86,T013
2024-09-17 21:42:51,NVDA,BUY,269,746.83,T012
2024-03-25 21:39:36,V,SELL,232,291.63,T008
2024-11-03 22:12:57,AAPL,SELL,260,196.9,T010
2024-05-04 12:24:43,,BUY,231,135.64,T015
2024-03-28 10:29:36,GOOGL,BUY,373,150.34,T017
2024-03-12 21:06:05,JPM,SELL,326,207.48,T016
2024-05-27 12:38:08,AAPL,SELL,54,190.36,T007
2024-07-22 02:01:54,META,SELL,77,514.32,T020
2024-03-07 09:43:57,GOOGL,BUY,321,172.67,T003
2024-09-29 13:39:43,TSLA,SELL,63,218.19,T001
2024-12-20 23:25:53,JPM,SELL,8,182.99,T005
2024-06-14 09:03:22,AMZN,,265,180.52,T020
2024-09-28 18:17:12,TSLA,SELL,71,272.63,T004
2024-07-28 12:06:50,META,BUY,99,459.56,T007
2024-07-13 13:21:20,JPM,BUY,53,189.48,T013
2024-10-14 20:22:01,TSLA,SELL,227,195.23,T005
2024-08-16 11:22:26,MSFT,BUY,80,419.0,T004
2024-01-12 01:54:32,GOOGL,SELL,464,149.97,T017
2024-04-28 22:12:14,META,BUY,269,486.15,T010
2024-04-18 07:42:35,META,BUY,36,508.59,T017
2024-01-05 09:32:52,TSLA,SELL,383,206.09,T014
2024-01-04 18:38:51,V,BUY,352,279.72,T011
2024-02-25 05:07:36,MSFT,BUY,442,390.34,T005
2024-11-27 07:12:37,AMZN,BUY,325,199.91,T013
2024-03-08 15:40:54,MSFT,BUY,18,406.34,T012
2024-11-29 03:35:30,NVDA,BUY,71,713.52,T007
2024-11-17 14:54:05,NVDA,BUY,367,753.9,T011
2024-04-04 17:28:53,JPM,SELL,331,196.66,T016
2024-07-29 21:14:59,  JPM  ,BUY,488,180.58,T012
2024-04-19 03:41:12,V,BUY,159,288.48,T003
2024-08-05 22:21:38,NVDA,SELL,92,838.03,T012
2024-03-15 09:10:05,TSLA,BUY,68,186.72,T006
2024-10-21 16:46:26,TSLA,BUY,220,249.86,T003
2024-04-10 17:37:40,NVDA,BUY,305,919.14,T002
2024-04-15 16:40:45,TSLA,BUY,78,194.89,T004
2024-11-18 23:35:52,AMZN,BUY,335,182.0,T002
2024-12-07 16:49:10,META,BUY,0,468.95,T017
2024-10-01 05:44:40,META,SELL,453,503.96,T004
2024-11-20 10:10:33,JPM,BUY,48,182.01,T014
2024-09-02 20:35:31,NFLX,SELL,316,-733.69,T012
2024-03-20 09:34:17,NFLX,SELL,161,742.09,T006
2024-05-31 12:33:11,GOOGL,BUY,84,142.83,T019
2024-08-29 13:08:44,JPM,BUY,125,207.22,T005
2024-12-19 13:11:02,JPM,SELL,193,206.09,T003
2024-02-01 05:54:29,GOOGL,SELL,130,135.71,T005
2024-01-23 13:43:09,MSFT,SELL,358,393.72,T005
2024-05-10 03:26:03,JPM,SELL,181,197.22,T010
2024-07-12 14:14:53,AAPL,SELL,147,162.02,T018
2024-05-05 22:01:25,GOOGL,BUY,170,163.81,T009
2024-05-06 06:56:05,  NFLX  ,BUY,392,681.88,T002
2024-12-18 00:15:27,,BUY,316,869.33,T019
2024-11-05 21:45:18,META,SELL,300,451.21,T004
2024-11-18 08:27:31,NVDA,BUY,6,737.16,T006
2024-10-02 01:07:08,AMZN,SELL,387,206.46,T019
2024-05-07 16:26:52,NFLX,SELL,306,682.25,T017
2024-01-13 16:01:51,TSLA,SELL,173,217.94,T013
2024-05-03 10:24:35,GOOGL,BUY,0,141.77,T017
2024-03-11 20:39:32,MSFT,BUY,0,423.44,T010
2024-10-31 19:07:11,AMZN,BUY,387,196.01,T001
2024-07-19 17:37:40,TSLA,BUY,443,241.67,T001
2024-10-04 01:09:19,,BUY,160,719.9,T018
2024-09-14 18:59:18,GOOGL,SELL,315,131.45,T001
2024-09-30 06:29:14,NVDA,SELL,464,766.61,T013
2024-12-23 15:01:26,NVDA,SELL,404,745.84,T011
2024-02-24 15:38:15,META,buy,397,520.48,T005
2024-04-13 13:41:42,NVDA,BUY,190,722.04,T003
2024-11-17 06:41:33,AMZN,SELL,191,175.23,T003
2024-09-17 09:46:11,AMZN,BUY,182,197.28,T018
2024-10-20 06:21:44,GOOGL,SELL,362,168.91,T011
2024-04-17 19:09:19,META,SELL,422,506.37,T015
2024-08-16 04:38:40,TSLA,SELL,3,184.31,T011
2024-08-30 13:53:39,NVDA,BUY,313,776.35,T004
2024-03-27 07:21:13,AAPL,BUY,259,161.19,T020
2024-10-11 05:09:41,META,BUY,382,-462.69,T018
2024-08-30 02:03:46,META,SELL,367,494.81,T012
2024-09-20 21:03:06,META,SELL,313,493.7,T016
2024-12-14 14:03:10,V,SELL,335,277.82,T005
2024-07-30 00:31:41,GOOGL,BUY,339,152.85,T011
2024-03-23 08:22:05,V,SELL,200,289.98,T010
2024-06-10 11:31:04,JPM,HOLD,80,189.24,T010
2024-12-13 03:34:45,NVDA,BUY,297,729.97,T020
2024-11-21 19:32:47,JPM,BUY,419,198.34,T004
2024-10-25 01:10:13,MSFT,BUY,459,398.8,T004
2024-09-30 10:22:40,NFLX,SELL,97,667.92,T011
2024-08-02 23:50:41,META,SELL,457,506.76,T010
2024-05-17 23:24:54,AAPL,BUY,289,188.14,T007
2024-05-07 11:29:44,META,SELL,212,494.01,T014
2024-03-29 15:49:51,,BUY,174,183.63,T001
2024-06-17 15:47:30,TSLA,BUY,126,209.43,T017
2024-04-24 13:59:37,,SELL,496,942.18,T019
2024-08-03 00:59:54,JPM,BUY,49,196.68,T015
2024-03-10 05:50:19,AAPL,,437,163.99,T010
2024-01-26 10:12:16,JPM,SELL,53,195.04,T011
2024-10-16 06:28:22,NFLX,BUY,9,729.61,T009
2024-06-04 11:48:20,V,SELL,258,285.31,T001
2024-12-25 15:12:31,V,BUY,307,298.6,T011
2024-01-06 14:00:30,META,SELL,233,492.8,T017
2024-02-24 09:50:59,V,BUY,142,292.39,T014
2024-06-29 16:07:51,AAPL,BUY,225,198.12,T010
